Replicate Name,File Name,Sample Type,Isotope Label Type,Fragment Ion Type,Transition Note,Analyte Concentration,Molecule List Name,Molecule Name,Precursor Mz,Product Mz,Points Across Peak,Background,Area,Fwhm
32_t12_Px_18,mtab_Zoop2_BC_lumos_071423_043.raw,Unknown,light,precursor,,,molecules,putrescine 2,295.1452,295.1452,22,0,377377,0.04
33_t12_Euph_24,mtab_Zoop2_BC_lumos_071423_041.raw,Unknown,light,precursor,,,molecules,putrescine 2,295.1452,295.1452,18,0,1348666,0.04
34_t12_Euph_68,mtab_Zoop2_BC_lumos_071423_034.raw,Unknown,light,precursor,,,molecules,putrescine 2,295.1452,295.1452,18,0,8775438,0.04
35_t12_Euph_15,mtab_Zoop2_BC_lumos_071423_035.raw,Unknown,light,precursor,,,molecules,putrescine 2,295.1452,295.1452,17,52806,3471006,0.04
36_t12_Cpy_3,mtab_Zoop2_BC_lumos_071423_047.raw,Unknown,light,precursor,,,molecules,putrescine 2,295.1452,295.1452,19,0,1201187,0.04
37_t12_Cpy_9,mtab_Zoop2_BC_lumos_071423_028.raw,Unknown,light,precursor,,,molecules,putrescine 2,295.1452,295.1452,18,4617,1965865,0.04
38_t12_Amph_17,mtab_Zoop2_BC_lumos_071423_048.raw,Unknown,light,precursor,,,molecules,putrescine 2,295.1452,295.1452,21,0,560858,0.04
39_t12_Amph_21,mtab_Zoop2_BC_lumos_071423_037.raw,Unknown,light,precursor,,,molecules,putrescine 2,295.1452,295.1452,22,7178,345793,0.04
1_std0,mtab_Zoop2_BC_lumos_071423_009.raw,Standard,light,custom,,0,molecules,putrescine 2,295.1452,174.0911,1,0,0,0.12
2_std0,mtab_Zoop2_BC_lumos_071423_010.raw,Standard,light,custom,,0,molecules,putrescine 2,295.1452,174.0911,3,0,0,0.12
3_std0,mtab_Zoop2_BC_lumos_071423_011.raw,Standard,light,custom,,0,molecules,putrescine 2,295.1452,174.0911,4,0,0,0.12
4_std5,mtab_Zoop2_BC_lumos_071423_012.raw,Standard,light,custom,,5,molecules,putrescine 2,295.1452,174.0911,4,0,0,0.12
5_std10,mtab_Zoop2_BC_lumos_071423_013.raw,Standard,light,custom,,10,molecules,putrescine 2,295.1452,174.0911,6,0,0,0.12
6_std20,mtab_Zoop2_BC_lumos_071423_014.raw,Standard,light,custom,,20,molecules,putrescine 2,295.1452,174.0911,7,0,24336,0.04
7_std30,mtab_Zoop2_BC_lumos_071423_015.raw,Standard,light,custom,,30,molecules,putrescine 2,295.1452,174.0911,8,0,5020,0.01
8_std50,mtab_Zoop2_BC_lumos_071423_016.raw,Standard,light,custom,,50,molecules,putrescine 2,295.1452,174.0911,10,0,31134,0.03
9_std70,mtab_Zoop2_BC_lumos_071423_017.raw,Standard,light,custom,,70,molecules,putrescine 2,295.1452,174.0911,10,0,44049,0.04
10_std85,mtab_Zoop2_BC_lumos_071423_018.raw,Standard,light,custom,,85,molecules,putrescine 2,295.1452,174.0911,12,0,46542,0.03
11_std100,mtab_Zoop2_BC_lumos_071423_019.raw,Standard,light,custom,,100,molecules,putrescine 2,295.1452,174.0911,11,0,68611,0.03
12_std300,mtab_Zoop2_BC_lumos_071423_020.raw,Standard,light,custom,,300,molecules,putrescine 2,295.1452,174.0911,14,0,190482,0.04
13_std500,mtab_Zoop2_BC_lumos_071423_021.raw,Standard,light,custom,,500,molecules,putrescine 2,295.1452,174.0911,16,0,410127,0.04
14_std700,mtab_Zoop2_BC_lumos_071423_022.raw,Standard,light,custom,,700,molecules,putrescine 2,295.1452,174.0911,16,0,534017,0.03
15_std1000,mtab_Zoop2_BC_lumos_071423_023.raw,Standard,light,custom,,1000,molecules,putrescine 2,295.1452,174.0911,16,0,737891,0.03
16_std3000,mtab_Zoop2_BC_lumos_071423_024.raw,Standard,light,custom,,3000,molecules,putrescine 2,295.1452,174.0911,15,0,2193665,0.04
17_std7000,mtab_Zoop2_BC_lumos_071423_025.raw,Standard,light,custom,,7000,molecules,putrescine 2,295.1452,174.0911,15,0,4053815,0.04
pool1,mtab_Zoop2_BC_lumos_071423_027.raw,Quality Control,light,custom,,,molecules,putrescine 2,295.1452,174.0911,11,0,73793,0.03
pool2,mtab_Zoop2_BC_lumos_071423_039.raw,Quality Control,light,custom,,,molecules,putrescine 2,295.1452,174.0911,11,0,91341,0.02
pool3,mtab_Zoop2_BC_lumos_071423_051.raw,Quality Control,light,custom,,,molecules,putrescine 2,295.1452,174.0911,11,0,35079,0.02
18_t0_ctrl_6,mtab_Zoop2_BC_lumos_071423_033.raw,Unknown,light,custom,,,molecules,putrescine 2,295.1452,174.0911,4,0,0,0.12
19_t0_ctrl_16,mtab_Zoop2_BC_lumos_071423_050.raw,Unknown,light,custom,,,molecules,putrescine 2,295.1452,174.0911,1,0,0,0.12
20_t0_ctrl_4,mtab_Zoop2_BC_lumos_071423_032.raw,Unknown,light,custom,,,molecules,putrescine 2,295.1452,174.0911,4,0,0,0.12
21_t6_ctrl_53,mtab_Zoop2_BC_lumos_071423_049.raw,Unknown,light,custom,,,molecules,putrescine 2,295.1452,174.0911,12,0,118984,0.03
22_t6_ctrl_26,mtab_Zoop2_BC_lumos_071423_030.raw,Unknown,light,custom,,,molecules,putrescine 2,295.1452,174.0911,14,0,155929,0.04
23_t6_ctrl_22,mtab_Zoop2_BC_lumos_071423_042.raw,Unknown,light,custom,,,molecules,putrescine 2,295.1452,174.0911,1,0,0,0.12
24_t6_Px_52,mtab_Zoop2_BC_lumos_071423_046.raw,Unknown,light,custom,,,molecules,putrescine 2,295.1452,174.0911,10,0,28496,0.03
25_t6_Px_12,mtab_Zoop2_BC_lumos_071423_031.raw,Unknown,light,custom,,,molecules,putrescine 2,295.1452,174.0911,11,0,37542,0.02
26_t6_Px_11,mtab_Zoop2_BC_lumos_071423_044.raw,Unknown,light,custom,,,molecules,putrescine 2,295.1452,174.0911,7,0,0,0.12
28_t12_ctrl_5,mtab_Zoop2_BC_lumos_071423_038.raw,Unknown,light,custom,,,molecules,putrescine 2,295.1452,174.0911,4,0,0,0.12
29_t12_ctrl_25,mtab_Zoop2_BC_lumos_071423_029.raw,Unknown,light,custom,,,molecules,putrescine 2,295.1452,174.0911,7,0,0,0.12
30_t12_Px_57,mtab_Zoop2_BC_lumos_071423_036.raw,Unknown,light,custom,,,molecules,putrescine 2,295.1452,174.0911,14,0,236522,0.04
31_t12_Px_10,mtab_Zoop2_BC_lumos_071423_045.raw,Unknown,light,custom,,,molecules,putrescine 2,295.1452,174.0911,6,0,0,0.12
32_t12_Px_18,mtab_Zoop2_BC_lumos_071423_043.raw,Unknown,light,custom,,,molecules,putrescine 2,295.1452,174.0911,7,0,0,0.12
33_t12_Euph_24,mtab_Zoop2_BC_lumos_071423_041.raw,Unknown,light,custom,,,molecules,putrescine 2,295.1452,174.0911,10,0,46897,0.06
34_t12_Euph_68,mtab_Zoop2_BC_lumos_071423_034.raw,Unknown,light,custom,,,molecules,putrescine 2,295.1452,174.0911,13,0,482075,0.04
35_t12_Euph_15,mtab_Zoop2_BC_lumos_071423_035.raw,Unknown,light,custom,,,molecules,putrescine 2,295.1452,174.0911,12,0,211112,0.03
36_t12_Cpy_3,mtab_Zoop2_BC_lumos_071423_047.raw,Unknown,light,custom,,,molecules,putrescine 2,295.1452,174.0911,10,0,5991,0.01
37_t12_Cpy_9,mtab_Zoop2_BC_lumos_071423_028.raw,Unknown,light,custom,,,molecules,putrescine 2,295.1452,174.0911,11,0,42574,0.02
38_t12_Amph_17,mtab_Zoop2_BC_lumos_071423_048.raw,Unknown,light,custom,,,molecules,putrescine 2,295.1452,174.0911,9,0,0,0.12
39_t12_Amph_21,mtab_Zoop2_BC_lumos_071423_037.raw,Unknown,light,custom,,,molecules,putrescine 2,295.1452,174.0911,6,0,0,0.12
1_std0,mtab_Zoop2_BC_lumos_071423_009.raw,Standard,light,custom,,0,molecules,putrescine 2,295.1452,120.0442,1,0,213974,0.12
2_std0,mtab_Zoop2_BC_lumos_071423_010.raw,Standard,light,custom,,0,molecules,putrescine 2,295.1452,120.0442,3,0,312261,0.12
3_std0,mtab_Zoop2_BC_lumos_071423_011.raw,Standard,light,custom,,0,molecules,putrescine 2,295.1452,120.0442,4,0,364547,0.06
4_std5,mtab_Zoop2_BC_lumos_071423_012.raw,Standard,light,custom,,5,molecules,putrescine 2,295.1452,120.0442,4,0,316113,0.12
5_std10,mtab_Zoop2_BC_lumos_071423_013.raw,Standard,light,custom,,10,molecules,putrescine 2,295.1452,120.0442,6,0,428518,0.07
6_std20,mtab_Zoop2_BC_lumos_071423_014.raw,Standard,light,custom,,20,molecules,putrescine 2,295.1452,120.0442,7,0,503904,0.07
7_std30,mtab_Zoop2_BC_lumos_071423_015.raw,Standard,light,custom,,30,molecules,putrescine 2,295.1452,120.0442,8,0,460313,0.06
8_std50,mtab_Zoop2_BC_lumos_071423_016.raw,Standard,light,custom,,50,molecules,putrescine 2,295.1452,120.0442,10,0,868380,0.07
9_std70,mtab_Zoop2_BC_lumos_071423_017.raw,Standard,light,custom,,70,molecules,putrescine 2,295.1452,120.0442,10,0,1112683,0.07
10_std85,mtab_Zoop2_BC_lumos_071423_018.raw,Standard,light,custom,,85,molecules,putrescine 2,295.1452,120.0442,12,0,1097835,0.04
11_std100,mtab_Zoop2_BC_lumos_071423_019.raw,Standard,light,custom,,100,molecules,putrescine 2,295.1452,120.0442,11,0,1281338,0.04
12_std300,mtab_Zoop2_BC_lumos_071423_020.raw,Standard,light,custom,,300,molecules,putrescine 2,295.1452,120.0442,14,0,3246369,0.04
13_std500,mtab_Zoop2_BC_lumos_071423_021.raw,Standard,light,custom,,500,molecules,putrescine 2,295.1452,120.0442,16,0,6664122,0.04
14_std700,mtab_Zoop2_BC_lumos_071423_022.raw,Standard,light,custom,,700,molecules,putrescine 2,295.1452,120.0442,16,0,8958332,0.04
15_std1000,mtab_Zoop2_BC_lumos_071423_023.raw,Standard,light,custom,,1000,molecules,putrescine 2,295.1452,120.0442,16,0,12174862,0.04
16_std3000,mtab_Zoop2_BC_lumos_071423_024.raw,Standard,light,custom,,3000,molecules,putrescine 2,295.1452,120.0442,15,0,35115680,0.04
17_std7000,mtab_Zoop2_BC_lumos_071423_025.raw,Standard,light,custom,,7000,molecules,putrescine 2,295.1452,120.0442,15,0,66490280,0.04
pool1,mtab_Zoop2_BC_lumos_071423_027.raw,Quality Control,light,custom,,,molecules,putrescine 2,295.1452,120.0442,11,0,2217840,0.04
pool2,mtab_Zoop2_BC_lumos_071423_039.raw,Quality Control,light,custom,,,molecules,putrescine 2,295.1452,120.0442,11,0,1675312,0.04
pool3,mtab_Zoop2_BC_lumos_071423_051.raw,Quality Control,light,custom,,,molecules,putrescine 2,295.1452,120.0442,11,0,1502413,0.04
18_t0_ctrl_6,mtab_Zoop2_BC_lumos_071423_033.raw,Unknown,light,custom,,,molecules,putrescine 2,295.1452,120.0442,4,0,452940,0.07
19_t0_ctrl_16,mtab_Zoop2_BC_lumos_071423_050.raw,Unknown,light,custom,,,molecules,putrescine 2,295.1452,120.0442,1,0,209734,0.12
20_t0_ctrl_4,mtab_Zoop2_BC_lumos_071423_032.raw,Unknown,light,custom,,,molecules,putrescine 2,295.1452,120.0442,4,0,432624,0.12
21_t6_ctrl_53,mtab_Zoop2_BC_lumos_071423_049.raw,Unknown,light,custom,,,molecules,putrescine 2,295.1452,120.0442,12,0,2234192,0.04
22_t6_ctrl_26,mtab_Zoop2_BC_lumos_071423_030.raw,Unknown,light,custom,,,molecules,putrescine 2,295.1452,120.0442,14,0,2856874,0.04
23_t6_ctrl_22,mtab_Zoop2_BC_lumos_071423_042.raw,Unknown,light,custom,,,molecules,putrescine 2,295.1452,120.0442,1,0,212021,0.12
24_t6_Px_52,mtab_Zoop2_BC_lumos_071423_046.raw,Unknown,light,custom,,,molecules,putrescine 2,295.1452,120.0442,10,0,866407,0.04
25_t6_Px_12,mtab_Zoop2_BC_lumos_071423_031.raw,Unknown,light,custom,,,molecules,putrescine 2,295.1452,120.0442,11,0,1610141,0.04
26_t6_Px_11,mtab_Zoop2_BC_lumos_071423_044.raw,Unknown,light,custom,,,molecules,putrescine 2,295.1452,120.0442,7,0,635319,0.07
28_t12_ctrl_5,mtab_Zoop2_BC_lumos_071423_038.raw,Unknown,light,custom,,,molecules,putrescine 2,295.1452,120.0442,4,0,329417,0.07
29_t12_ctrl_25,mtab_Zoop2_BC_lumos_071423_029.raw,Unknown,light,custom,,,molecules,putrescine 2,295.1452,120.0442,7,0,597812,0.06
30_t12_Px_57,mtab_Zoop2_BC_lumos_071423_036.raw,Unknown,light,custom,,,molecules,putrescine 2,295.1452,120.0442,14,0,4110511,0.04
31_t12_Px_10,mtab_Zoop2_BC_lumos_071423_045.raw,Unknown,light,custom,,,molecules,putrescine 2,295.1452,120.0442,6,0,446191,0.07
32_t12_Px_18,mtab_Zoop2_BC_lumos_071423_043.raw,Unknown,light,custom,,,molecules,putrescine 2,295.1452,120.0442,7,0,552141,0.07
33_t12_Euph_24,mtab_Zoop2_BC_lumos_071423_041.raw,Unknown,light,custom,,,molecules,putrescine 2,295.1452,120.0442,10,0,1374790,0.07
34_t12_Euph_68,mtab_Zoop2_BC_lumos_071423_034.raw,Unknown,light,custom,,,molecules,putrescine 2,295.1452,120.0442,13,0,8660633,0.04
35_t12_Euph_15,mtab_Zoop2_BC_lumos_071423_035.raw,Unknown,light,custom,,,molecules,putrescine 2,295.1452,120.0442,12,0,3618263,0.04
36_t12_Cpy_3,mtab_Zoop2_BC_lumos_071423_047.raw,Unknown,light,custom,,,molecules,putrescine 2,295.1452,120.0442,10,0,1150006,0.04
37_t12_Cpy_9,mtab_Zoop2_BC_lumos_071423_028.raw,Unknown,light,custom,,,molecules,putrescine 2,295.1452,120.0442,11,0,2070088,0.06
38_t12_Amph_17,mtab_Zoop2_BC_lumos_071423_048.raw,Unknown,light,custom,,,molecules,putrescine 2,295.1452,120.0442,9,0,589770,0.07
39_t12_Amph_21,mtab_Zoop2_BC_lumos_071423_037.raw,Unknown,light,custom,,,molecules,putrescine 2,295.1452,120.0442,6,0,658240,0.07
MQ1,mtab_Zoop2_BC_lumos_071423_003.raw,Double Blank,heavyC13,precursor,,,molecules,putrescine 2,307.18546,307.18546,25,0,0,0.12
MQ2,mtab_Zoop2_BC_lumos_071423_096.raw,Double Blank,heavyC13,precursor,,,molecules,putrescine 2,307.18546,307.18546,24,0,0,0.12
1_std0,mtab_Zoop2_BC_lumos_071423_009.raw,Standard,heavyC13,precursor,,0,molecules,putrescine 2,307.18546,307.18546,22,0,2294789,0.04
2_std0,mtab_Zoop2_BC_lumos_071423_010.raw,Standard,heavyC13,precursor,,0,molecules,putrescine 2,307.18546,307.18546,22,0,2487893,0.04
3_std0,mtab_Zoop2_BC_lumos_071423_011.raw,Standard,heavyC13,precursor,,0,molecules,putrescine 2,307.18546,307.18546,22,57497,2854661,0.04
4_std5,mtab_Zoop2_BC_lumos_071423_012.raw,Standard,heavyC13,precursor,,5,molecules,putrescine 2,307.18546,307.18546,22,34926,2529159,0.04
5_std10,mtab_Zoop2_BC_lumos_071423_013.raw,Standard,heavyC13,precursor,,10,molecules,putrescine 2,307.18546,307.18546,22,0,2764150,0.04
6_std20,mtab_Zoop2_BC_lumos_071423_014.raw,Standard,heavyC13,precursor,,20,molecules,putrescine 2,307.18546,307.18546,22,51900,2166877,0.04
7_std30,mtab_Zoop2_BC_lumos_071423_015.raw,Standard,heavyC13,precursor,,30,molecules,putrescine 2,307.18546,307.18546,22,0,1934500,0.04
8_std50,mtab_Zoop2_BC_lumos_071423_016.raw,Standard,heavyC13,precursor,,50,molecules,putrescine 2,307.18546,307.18546,21,39984,2241190,0.04
9_std70,mtab_Zoop2_BC_lumos_071423_017.raw,Standard,heavyC13,precursor,,70,molecules,putrescine 2,307.18546,307.18546,21,19480,2070656,0.04
10_std85,mtab_Zoop2_BC_lumos_071423_018.raw,Standard,heavyC13,precursor,,85,molecules,putrescine 2,307.18546,307.18546,21,1703,1875158,0.04
11_std100,mtab_Zoop2_BC_lumos_071423_019.raw,Standard,heavyC13,precursor,,100,molecules,putrescine 2,307.18546,307.18546,21,0,1994322,0.04
12_std300,mtab_Zoop2_BC_lumos_071423_020.raw,Standard,heavyC13,precursor,,300,molecules,putrescine 2,307.18546,307.18546,19,7304,2243731,0.04
13_std500,mtab_Zoop2_BC_lumos_071423_021.raw,Standard,heavyC13,precursor,,500,molecules,putrescine 2,307.18546,307.18546,19,36657,2790041,0.04
14_std700,mtab_Zoop2_BC_lumos_071423_022.raw,Standard,heavyC13,precursor,,700,molecules,putrescine 2,307.18546,307.18546,18,2701,2802102,0.04
15_std1000,mtab_Zoop2_BC_lumos_071423_023.raw,Standard,heavyC13,precursor,,1000,molecules,putrescine 2,307.18546,307.18546,18,9676,2506330,0.04
16_std3000,mtab_Zoop2_BC_lumos_071423_024.raw,Standard,heavyC13,precursor,,3000,molecules,putrescine 2,307.18546,307.18546,17,0,2631850,0.04
17_std7000,mtab_Zoop2_BC_lumos_071423_025.raw,Standard,heavyC13,precursor,,7000,molecules,putrescine 2,307.18546,307.18546,16,55486,1916123,0.04
pool1,mtab_Zoop2_BC_lumos_071423_027.raw,Quality Control,heavyC13,precursor,,,molecules,putrescine 2,307.18546,307.18546,18,65738,3047469,0.04
pool2,mtab_Zoop2_BC_lumos_071423_039.raw,Quality Control,heavyC13,precursor,,,molecules,putrescine 2,307.18546,307.18546,18,5152,2400199,0.04
pool3,mtab_Zoop2_BC_lumos_071423_051.raw,Quality Control,heavyC13,precursor,,,molecules,putrescine 2,307.18546,307.18546,18,0,2471678,0.04
18_t0_ctrl_6,mtab_Zoop2_BC_lumos_071423_033.raw,Unknown,heavyC13,precursor,,,molecules,putrescine 2,307.18546,307.18546,22,49414,2224643,0.04
19_t0_ctrl_16,mtab_Zoop2_BC_lumos_071423_050.raw,Unknown,heavyC13,precursor,,,molecules,putrescine 2,307.18546,307.18546,23,0,1915991,0.04
20_t0_ctrl_4,mtab_Zoop2_BC_lumos_071423_032.raw,Unknown,heavyC13,precursor,,,molecules,putrescine 2,307.18546,307.18546,21,8554,3064389,0.04
21_t6_ctrl_53,mtab_Zoop2_BC_lumos_071423_049.raw,Unknown,heavyC13,precursor,,,molecules,putrescine 2,307.18546,307.18546,20,52387,2684770,0.04
22_t6_ctrl_26,mtab_Zoop2_BC_lumos_071423_030.raw,Unknown,heavyC13,precursor,,,molecules,putrescine 2,307.18546,307.18546,21,47765,2917134,0.04
23_t6_ctrl_22,mtab_Zoop2_BC_lumos_071423_042.raw,Unknown,heavyC13,precursor,,,molecules,putrescine 2,307.18546,307.18546,22,0,2186089,0.04
24_t6_Px_52,mtab_Zoop2_BC_lumos_071423_046.raw,Unknown,heavyC13,precursor,,,molecules,putrescine 2,307.18546,307.18546,20,26204,2066582,0.04
25_t6_Px_12,mtab_Zoop2_BC_lumos_071423_031.raw,Unknown,heavyC13,precursor,,,molecules,putrescine 2,307.18546,307.18546,18,13811,3363755,0.04
26_t6_Px_11,mtab_Zoop2_BC_lumos_071423_044.raw,Unknown,heavyC13,precursor,,,molecules,putrescine 2,307.18546,307.18546,21,41528,2356687,0.04
27_t12_ctrl_2,mtab_Zoop2_BC_lumos_071423_040.raw,Unknown,heavyC13,precursor,,,molecules,putrescine 2,307.18546,307.18546,22,0,2336497,0.04
28_t12_ctrl_5,mtab_Zoop2_BC_lumos_071423_038.raw,Unknown,heavyC13,precursor,,,molecules,putrescine 2,307.18546,307.18546,22,37048,2376185,0.04
29_t12_ctrl_25,mtab_Zoop2_BC_lumos_071423_029.raw,Unknown,heavyC13,precursor,,,molecules,putrescine 2,307.18546,307.18546,22,0,3372905,0.04
30_t12_Px_57,mtab_Zoop2_BC_lumos_071423_036.raw,Unknown,heavyC13,precursor,,,molecules,putrescine 2,307.18546,307.18546,19,15382,3704251,0.04
31_t12_Px_10,mtab_Zoop2_BC_lumos_071423_045.raw,Unknown,heavyC13,precursor,,,molecules,putrescine 2,307.18546,307.18546,21,42388,2238627,0.04
32_t12_Px_18,mtab_Zoop2_BC_lumos_071423_043.raw,Unknown,heavyC13,precursor,,,molecules,putrescine 2,307.18546,307.18546,22,0,2487978,0.04
33_t12_Euph_24,mtab_Zoop2_BC_lumos_071423_041.raw,Unknown,heavyC13,precursor,,,molecules,putrescine 2,307.18546,307.18546,18,55086,2305336,0.04
34_t12_Euph_68,mtab_Zoop2_BC_lumos_071423_034.raw,Unknown,heavyC13,precursor,,,molecules,putrescine 2,307.18546,307.18546,18,0,3210507,0.04
35_t12_Euph_15,mtab_Zoop2_BC_lumos_071423_035.raw,Unknown,heavyC13,precursor,,,molecules,putrescine 2,307.18546,307.18546,17,36149,2915486,0.04
36_t12_Cpy_3,mtab_Zoop2_BC_lumos_071423_047.raw,Unknown,heavyC13,precursor,,,molecules,putrescine 2,307.18546,307.18546,19,20054,2113210,0.04
37_t12_Cpy_9,mtab_Zoop2_BC_lumos_071423_028.raw,Unknown,heavyC13,precursor,,,molecules,putrescine 2,307.18546,307.18546,18,5778,2247666,0.04
38_t12_Amph_17,mtab_Zoop2_BC_lumos_071423_048.raw,Unknown,heavyC13,precursor,,,molecules,putrescine 2,307.18546,307.18546,21,0,2347382,0.04
39_t12_Amph_21,mtab_Zoop2_BC_lumos_071423_037.raw,Unknown,heavyC13,precursor,,,molecules,putrescine 2,307.18546,307.18546,22,0,2312869,0.04
MQ1,mtab_Zoop2_BC_lumos_071423_003.raw,Double Blank,heavyD5,precursor,,,molecules,putrescine 2,300.1766,300.1766,25,0,0,0.12
MQ2,mtab_Zoop2_BC_lumos_071423_096.raw,Double Blank,heavyD5,precursor,,,molecules,putrescine 2,300.1766,300.1766,24,0,0,0.12
1_std0,mtab_Zoop2_BC_lumos_071423_009.raw,Standard,heavyD5,precursor,,0,molecules,putrescine 2,300.1766,300.1766,22,0,0,0.12
2_std0,mtab_Zoop2_BC_lumos_071423_010.raw,Standard,heavyD5,precursor,,0,molecules,putrescine 2,300.1766,300.1766,22,0,0,0.12
3_std0,mtab_Zoop2_BC_lumos_071423_011.raw,Standard,heavyD5,precursor,,0,molecules,putrescine 2,300.1766,300.1766,22,0,0,0.12
4_std5,mtab_Zoop2_BC_lumos_071423_012.raw,Standard,heavyD5,precursor,,5,molecules,putrescine 2,300.1766,300.1766,22,0,0,0.12
5_std10,mtab_Zoop2_BC_lumos_071423_013.raw,Standard,heavyD5,precursor,,10,molecules,putrescine 2,300.1766,300.1766,22,0,0,0.12
6_std20,mtab_Zoop2_BC_lumos_071423_014.raw,Standard,heavyD5,precursor,,20,molecules,putrescine 2,300.1766,300.1766,22,0,0,0.12
7_std30,mtab_Zoop2_BC_lumos_071423_015.raw,Standard,heavyD5,precursor,,30,molecules,putrescine 2,300.1766,300.1766,22,0,0,0.12
8_std50,mtab_Zoop2_BC_lumos_071423_016.raw,Standard,heavyD5,precursor,,50,molecules,putrescine 2,300.1766,300.1766,21,0,0,0.12
9_std70,mtab_Zoop2_BC_lumos_071423_017.raw,Standard,heavyD5,precursor,,70,molecules,putrescine 2,300.1766,300.1766,21,0,0,0.12
10_std85,mtab_Zoop2_BC_lumos_071423_018.raw,Standard,heavyD5,precursor,,85,molecules,putrescine 2,300.1766,300.1766,21,0,1117,0.01
11_std100,mtab_Zoop2_BC_lumos_071423_019.raw,Standard,heavyD5,precursor,,100,molecules,putrescine 2,300.1766,300.1766,21,0,0,0.12
12_std300,mtab_Zoop2_BC_lumos_071423_020.raw,Standard,heavyD5,precursor,,300,molecules,putrescine 2,300.1766,300.1766,19,0,0,0.12
13_std500,mtab_Zoop2_BC_lumos_071423_021.raw,Standard,heavyD5,precursor,,500,molecules,putrescine 2,300.1766,300.1766,19,0,0,0.12
14_std700,mtab_Zoop2_BC_lumos_071423_022.raw,Standard,heavyD5,precursor,,700,molecules,putrescine 2,300.1766,300.1766,18,0,0,0.12
15_std1000,mtab_Zoop2_BC_lumos_071423_023.raw,Standard,heavyD5,precursor,,1000,molecules,putrescine 2,300.1766,300.1766,18,0,0,0.12
16_std3000,mtab_Zoop2_BC_lumos_071423_024.raw,Standard,heavyD5,precursor,,3000,molecules,putrescine 2,300.1766,300.1766,17,0,0,0.12
17_std7000,mtab_Zoop2_BC_lumos_071423_025.raw,Standard,heavyD5,precursor,,7000,molecules,putrescine 2,300.1766,300.1766,16,0,0,0.12
pool1,mtab_Zoop2_BC_lumos_071423_027.raw,Quality Control,heavyD5,precursor,,,molecules,putrescine 2,300.1766,300.1766,18,0,0,0.12
pool2,mtab_Zoop2_BC_lumos_071423_039.raw,Quality Control,heavyD5,precursor,,,molecules,putrescine 2,300.1766,300.1766,18,0,0,0.12
pool3,mtab_Zoop2_BC_lumos_071423_051.raw,Quality Control,heavyD5,precursor,,,molecules,putrescine 2,300.1766,300.1766,18,0,0,0.12
18_t0_ctrl_6,mtab_Zoop2_BC_lumos_071423_033.raw,Unknown,heavyD5,precursor,,,molecules,putrescine 2,300.1766,300.1766,22,0,0,0.12
19_t0_ctrl_16,mtab_Zoop2_BC_lumos_071423_050.raw,Unknown,heavyD5,precursor,,,molecules,putrescine 2,300.1766,300.1766,23,0,324,0.01
20_t0_ctrl_4,mtab_Zoop2_BC_lumos_071423_032.raw,Unknown,heavyD5,precursor,,,molecules,putrescine 2,300.1766,300.1766,21,0,0,0.12
21_t6_ctrl_53,mtab_Zoop2_BC_lumos_071423_049.raw,Unknown,heavyD5,precursor,,,molecules,putrescine 2,300.1766,300.1766,20,0,0,0.12
22_t6_ctrl_26,mtab_Zoop2_BC_lumos_071423_030.raw,Unknown,heavyD5,precursor,,,molecules,putrescine 2,300.1766,300.1766,21,0,0,0.12
23_t6_ctrl_22,mtab_Zoop2_BC_lumos_071423_042.raw,Unknown,heavyD5,precursor,,,molecules,putrescine 2,300.1766,300.1766,22,0,0,0.12
24_t6_Px_52,mtab_Zoop2_BC_lumos_071423_046.raw,Unknown,heavyD5,precursor,,,molecules,putrescine 2,300.1766,300.1766,20,0,0,0.12
25_t6_Px_12,mtab_Zoop2_BC_lumos_071423_031.raw,Unknown,heavyD5,precursor,,,molecules,putrescine 2,300.1766,300.1766,18,0,0,0.12
26_t6_Px_11,mtab_Zoop2_BC_lumos_071423_044.raw,Unknown,heavyD5,precursor,,,molecules,putrescine 2,300.1766,300.1766,21,0,0,0.12
27_t12_ctrl_2,mtab_Zoop2_BC_lumos_071423_040.raw,Unknown,heavyD5,precursor,,,molecules,putrescine 2,300.1766,300.1766,22,0,0,0.12
28_t12_ctrl_5,mtab_Zoop2_BC_lumos_071423_038.raw,Unknown,heavyD5,precursor,,,molecules,putrescine 2,300.1766,300.1766,22,0,0,0.12
29_t12_ctrl_25,mtab_Zoop2_BC_lumos_071423_029.raw,Unknown,heavyD5,precursor,,,molecules,putrescine 2,300.1766,300.1766,22,0,0,0.12
30_t12_Px_57,mtab_Zoop2_BC_lumos_071423_036.raw,Unknown,heavyD5,precursor,,,molecules,putrescine 2,300.1766,300.1766,19,0,0,0.12
31_t12_Px_10,mtab_Zoop2_BC_lumos_071423_045.raw,Unknown,heavyD5,precursor,,,molecules,putrescine 2,300.1766,300.1766,21,0,0,0.12
32_t12_Px_18,mtab_Zoop2_BC_lumos_071423_043.raw,Unknown,heavyD5,precursor,,,molecules,putrescine 2,300.1766,300.1766,22,0,0,0.12
33_t12_Euph_24,mtab_Zoop2_BC_lumos_071423_041.raw,Unknown,heavyD5,precursor,,,molecules,putrescine 2,300.1766,300.1766,18,0,0,0.12
34_t12_Euph_68,mtab_Zoop2_BC_lumos_071423_034.raw,Unknown,heavyD5,precursor,,,molecules,putrescine 2,300.1766,300.1766,18,0,0,0.12
